300	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	6	7	8	9	10	11	12	13	5	6	7	8	9	10	11	12	12	11	10	9	8	7	6	5	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	0	1	2	3	4	5	6	7	1	2	3	4	5	6	7	8	2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	10	4	5	6	7	8	9	10	11	5	6	7	8	9	10	11	12	6	7	8	9	10	11	12	13	7	8	9	10	11	12	13	14
301	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	13	12	13	14	15	16	17	18	12	11	12	13	14	15	16	17	11	10	11	12	13	14	15	16	10	9	10	11	12	13	14	15	9	8	9	10	11	12	13	14	8	7	8	9	10	11	12	13	7	6	7	8	9	10	11	12	6	5	6	7	8	9	10	11	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	1	0	1	2	3	4	5	6	2	1	2	3	4	5	6	7	3	2	3	4	5	6	7	8	4	3	4	5	6	7	8	9	5	4	5	6	7	8	9	10	6	5	6	7	8	9	10	11	7	6	7	8	9	10	11	12	8	7	8	9	10	11	12	13
302	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	14	13	12	13	14	15	16	17	13	12	11	12	13	14	15	16	12	11	10	11	12	13	14	15	11	10	9	10	11	12	13	14	10	9	8	9	10	11	12	13	9	8	7	8	9	10	11	12	8	7	6	7	8	9	10	11	7	6	5	6	7	8	9	10	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	2	1	0	1	2	3	4	5	3	2	1	2	3	4	5	6	4	3	2	3	4	5	6	7	5	4	3	4	5	6	7	8	6	5	4	5	6	7	8	9	7	6	5	6	7	8	9	10	8	7	6	7	8	9	10	11	9	8	7	8	9	10	11	12
303	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	15	14	13	12	13	14	15	16	14	13	12	11	12	13	14	15	13	12	11	10	11	12	13	14	12	11	10	9	10	11	12	13	11	10	9	8	9	10	11	12	10	9	8	7	8	9	10	11	9	8	7	6	7	8	9	10	8	7	6	5	6	7	8	9	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	3	2	1	0	1	2	3	4	4	3	2	1	2	3	4	5	5	4	3	2	3	4	5	6	6	5	4	3	4	5	6	7	7	6	5	4	5	6	7	8	8	7	6	5	6	7	8	9	9	8	7	6	7	8	9	10	10	9	8	7	8	9	10	11
304	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	16	15	14	13	12	13	14	15	15	14	13	12	11	12	13	14	14	13	12	11	10	11	12	13	13	12	11	10	9	10	11	12	12	11	10	9	8	9	10	11	11	10	9	8	7	8	9	10	10	9	8	7	6	7	8	9	9	8	7	6	5	6	7	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	4	3	2	1	0	1	2	3	5	4	3	2	1	2	3	4	6	5	4	3	2	3	4	5	7	6	5	4	3	4	5	6	8	7	6	5	4	5	6	7	9	8	7	6	5	6	7	8	10	9	8	7	6	7	8	9	11	10	9	8	7	8	9	10
305	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	17	16	15	14	13	12	13	14	16	15	14	13	12	11	12	13	15	14	13	12	11	10	11	12	14	13	12	11	10	9	10	11	13	12	11	10	9	8	9	10	12	11	10	9	8	7	8	9	11	10	9	8	7	6	7	8	10	9	8	7	6	5	6	7	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	24	23	22	21	20	19	18	17	5	4	3	2	1	0	1	2	6	5	4	3	2	1	2	3	7	6	5	4	3	2	3	4	8	7	6	5	4	3	4	5	9	8	7	6	5	4	5	6	10	9	8	7	6	5	6	7	11	10	9	8	7	6	7	8	12	11	10	9	8	7	8	9
306	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	18	17	16	15	14	13	12	13	17	16	15	14	13	12	11	12	16	15	14	13	12	11	10	11	15	14	13	12	11	10	9	10	14	13	12	11	10	9	8	9	13	12	11	10	9	8	7	8	12	11	10	9	8	7	6	7	11	10	9	8	7	6	5	6	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	24	23	22	21	20	19	18	17	25	24	23	22	21	20	19	18	6	5	4	3	2	1	0	1	7	6	5	4	3	2	1	2	8	7	6	5	4	3	2	3	9	8	7	6	5	4	3	4	10	9	8	7	6	5	4	5	11	10	9	8	7	6	5	6	12	11	10	9	8	7	6	7	13	12	11	10	9	8	7	8
307	31	30	29	28	27	26	25	24	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	12	11	10	9	8	7	6	5	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	24	23	22	21	20	19	18	17	25	24	23	22	21	20	19	18	26	25	24	23	22	21	20	19	7	6	5	4	3	2	1	0	8	7	6	5	4	3	2	1	9	8	7	6	5	4	3	2	10	9	8	7	6	5	4	3	11	10	9	8	7	6	5	4	12	11	10	9	8	7	6	5	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7
310	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	6	7	8	9	10	11	12	13	13	12	11	10	9	8	7	6	12	11	10	9	8	7	6	5	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	1	2	3	4	5	6	7	8	0	1	2	3	4	5	6	7	1	2	3	4	5	6	7	8	2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	10	4	5	6	7	8	9	10	11	5	6	7	8	9	10	11	12	6	7	8	9	10	11	12	13
311	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	14	13	14	15	16	17	18	19	13	12	13	14	15	16	17	18	12	11	12	13	14	15	16	17	11	10	11	12	13	14	15	16	10	9	10	11	12	13	14	15	9	8	9	10	11	12	13	14	8	7	8	9	10	11	12	13	7	6	7	8	9	10	11	12	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	2	1	2	3	4	5	6	7	1	0	1	2	3	4	5	6	2	1	2	3	4	5	6	7	3	2	3	4	5	6	7	8	4	3	4	5	6	7	8	9	5	4	5	6	7	8	9	10	6	5	6	7	8	9	10	11	7	6	7	8	9	10	11	12
312	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	15	14	13	14	15	16	17	18	14	13	12	13	14	15	16	17	13	12	11	12	13	14	15	16	12	11	10	11	12	13	14	15	11	10	9	10	11	12	13	14	10	9	8	9	10	11	12	13	9	8	7	8	9	10	11	12	8	7	6	7	8	9	10	11	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	3	2	1	2	3	4	5	6	2	1	0	1	2	3	4	5	3	2	1	2	3	4	5	6	4	3	2	3	4	5	6	7	5	4	3	4	5	6	7	8	6	5	4	5	6	7	8	9	7	6	5	6	7	8	9	10	8	7	6	7	8	9	10	11
313	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	16	15	14	13	14	15	16	17	15	14	13	12	13	14	15	16	14	13	12	11	12	13	14	15	13	12	11	10	11	12	13	14	12	11	10	9	10	11	12	13	11	10	9	8	9	10	11	12	10	9	8	7	8	9	10	11	9	8	7	6	7	8	9	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	4	3	2	1	2	3	4	5	3	2	1	0	1	2	3	4	4	3	2	1	2	3	4	5	5	4	3	2	3	4	5	6	6	5	4	3	4	5	6	7	7	6	5	4	5	6	7	8	8	7	6	5	6	7	8	9	9	8	7	6	7	8	9	10
314	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	17	16	15	14	13	14	15	16	16	15	14	13	12	13	14	15	15	14	13	12	11	12	13	14	14	13	12	11	10	11	12	13	13	12	11	10	9	10	11	12	12	11	10	9	8	9	10	11	11	10	9	8	7	8	9	10	10	9	8	7	6	7	8	9	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	5	4	3	2	1	2	3	4	4	3	2	1	0	1	2	3	5	4	3	2	1	2	3	4	6	5	4	3	2	3	4	5	7	6	5	4	3	4	5	6	8	7	6	5	4	5	6	7	9	8	7	6	5	6	7	8	10	9	8	7	6	7	8	9
315	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	18	17	16	15	14	13	14	15	17	16	15	14	13	12	13	14	16	15	14	13	12	11	12	13	15	14	13	12	11	10	11	12	14	13	12	11	10	9	10	11	13	12	11	10	9	8	9	10	12	11	10	9	8	7	8	9	11	10	9	8	7	6	7	8	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	6	5	4	3	2	1	2	3	5	4	3	2	1	0	1	2	6	5	4	3	2	1	2	3	7	6	5	4	3	2	3	4	8	7	6	5	4	3	4	5	9	8	7	6	5	4	5	6	10	9	8	7	6	5	6	7	11	10	9	8	7	6	7	8
316	31	30	29	28	27	26	25	24	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	19	18	17	16	15	14	13	14	18	17	16	15	14	13	12	13	17	16	15	14	13	12	11	12	16	15	14	13	12	11	10	11	15	14	13	12	11	10	9	10	14	13	12	11	10	9	8	9	13	12	11	10	9	8	7	8	12	11	10	9	8	7	6	7	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	24	23	22	21	20	19	18	17	7	6	5	4	3	2	1	2	6	5	4	3	2	1	0	1	7	6	5	4	3	2	1	2	8	7	6	5	4	3	2	3	9	8	7	6	5	4	3	4	10	9	8	7	6	5	4	5	11	10	9	8	7	6	5	6	12	11	10	9	8	7	6	7
317	32	31	30	29	28	27	26	25	31	30	29	28	27	26	25	24	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	24	23	22	21	20	19	18	17	25	24	23	22	21	20	19	18	8	7	6	5	4	3	2	1	7	6	5	4	3	2	1	0	8	7	6	5	4	3	2	1	9	8	7	6	5	4	3	2	10	9	8	7	6	5	4	3	11	10	9	8	7	6	5	4	12	11	10	9	8	7	6	5	13	12	11	10	9	8	7	6
320	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	7	8	9	10	11	12	13	14	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	12	11	10	9	8	7	6	5	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	2	3	4	5	6	7	8	9	1	2	3	4	5	6	7	8	0	1	2	3	4	5	6	7	1	2	3	4	5	6	7	8	2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	10	4	5	6	7	8	9	10	11	5	6	7	8	9	10	11	12
321	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	15	14	15	16	17	18	19	20	14	13	14	15	16	17	18	19	13	12	13	14	15	16	17	18	12	11	12	13	14	15	16	17	11	10	11	12	13	14	15	16	10	9	10	11	12	13	14	15	9	8	9	10	11	12	13	14	8	7	8	9	10	11	12	13	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	3	2	3	4	5	6	7	8	2	1	2	3	4	5	6	7	1	0	1	2	3	4	5	6	2	1	2	3	4	5	6	7	3	2	3	4	5	6	7	8	4	3	4	5	6	7	8	9	5	4	5	6	7	8	9	10	6	5	6	7	8	9	10	11
322	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	16	15	14	15	16	17	18	19	15	14	13	14	15	16	17	18	14	13	12	13	14	15	16	17	13	12	11	12	13	14	15	16	12	11	10	11	12	13	14	15	11	10	9	10	11	12	13	14	10	9	8	9	10	11	12	13	9	8	7	8	9	10	11	12	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	4	3	2	3	4	5	6	7	3	2	1	2	3	4	5	6	2	1	0	1	2	3	4	5	3	2	1	2	3	4	5	6	4	3	2	3	4	5	6	7	5	4	3	4	5	6	7	8	6	5	4	5	6	7	8	9	7	6	5	6	7	8	9	10
323	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	17	16	15	14	15	16	17	18	16	15	14	13	14	15	16	17	15	14	13	12	13	14	15	16	14	13	12	11	12	13	14	15	13	12	11	10	11	12	13	14	12	11	10	9	10	11	12	13	11	10	9	8	9	10	11	12	10	9	8	7	8	9	10	11	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	5	4	3	2	3	4	5	6	4	3	2	1	2	3	4	5	3	2	1	0	1	2	3	4	4	3	2	1	2	3	4	5	5	4	3	2	3	4	5	6	6	5	4	3	4	5	6	7	7	6	5	4	5	6	7	8	8	7	6	5	6	7	8	9
324	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	18	17	16	15	14	15	16	17	17	16	15	14	13	14	15	16	16	15	14	13	12	13	14	15	15	14	13	12	11	12	13	14	14	13	12	11	10	11	12	13	13	12	11	10	9	10	11	12	12	11	10	9	8	9	10	11	11	10	9	8	7	8	9	10	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	6	5	4	3	2	3	4	5	5	4	3	2	1	2	3	4	4	3	2	1	0	1	2	3	5	4	3	2	1	2	3	4	6	5	4	3	2	3	4	5	7	6	5	4	3	4	5	6	8	7	6	5	4	5	6	7	9	8	7	6	5	6	7	8
325	31	30	29	28	27	26	25	24	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	19	18	17	16	15	14	15	16	18	17	16	15	14	13	14	15	17	16	15	14	13	12	13	14	16	15	14	13	12	11	12	13	15	14	13	12	11	10	11	12	14	13	12	11	10	9	10	11	13	12	11	10	9	8	9	10	12	11	10	9	8	7	8	9	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	7	6	5	4	3	2	3	4	6	5	4	3	2	1	2	3	5	4	3	2	1	0	1	2	6	5	4	3	2	1	2	3	7	6	5	4	3	2	3	4	8	7	6	5	4	3	4	5	9	8	7	6	5	4	5	6	10	9	8	7	6	5	6	7
326	32	31	30	29	28	27	26	25	31	30	29	28	27	26	25	24	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	20	19	18	17	16	15	14	15	19	18	17	16	15	14	13	14	18	17	16	15	14	13	12	13	17	16	15	14	13	12	11	12	16	15	14	13	12	11	10	11	15	14	13	12	11	10	9	10	14	13	12	11	10	9	8	9	13	12	11	10	9	8	7	8	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	8	7	6	5	4	3	2	3	7	6	5	4	3	2	1	2	6	5	4	3	2	1	0	1	7	6	5	4	3	2	1	2	8	7	6	5	4	3	2	3	9	8	7	6	5	4	3	4	10	9	8	7	6	5	4	5	11	10	9	8	7	6	5	6
327	33	32	31	30	29	28	27	26	32	31	30	29	28	27	26	25	31	30	29	28	27	26	25	24	30	29	28	27	26	25	24	23	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	18	17	16	15	14	13	12	11	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	19	18	17	16	15	14	13	12	20	19	18	17	16	15	14	13	21	20	19	18	17	16	15	14	22	21	20	19	18	17	16	15	23	22	21	20	19	18	17	16	24	23	22	21	20	19	18	17	9	8	7	6	5	4	3	2	8	7	6	5	4	3	2	1	7	6	5	4	3	2	1	0	8	7	6	5	4	3	2	1	9	8	7	6	5	4	3	2	10	9	8	7	6	5	4	3	11	10	9	8	7	6	5	4	12	11	10	9	8	7	6	5
330	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	20	19	18	17	16	15	14	13	15	16	17	18	19	20	21	22	14	15	16	17	18	19	20	21	13	14	15	16	17	18	19	20	12	13	14	15	16	17	18	19	11	12	13	14	15	16	17	18	10	11	12	13	14	15	16	17	9	10	11	12	13	14	15	16	8	9	10	11	12	13	14	15	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	12	11	10	9	8	7	6	5	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	3	4	5	6	7	8	9	10	2	3	4	5	6	7	8	9	1	2	3	4	5	6	7	8	0	1	2	3	4	5	6	7	1	2	3	4	5	6	7	8	2	3	4	5	6	7	8	9	3	4	5	6	7	8	9	10	4	5	6	7	8	9	10	11
331	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	21	20	19	18	17	16	15	14	16	15	16	17	18	19	20	21	15	14	15	16	17	18	19	20	14	13	14	15	16	17	18	19	13	12	13	14	15	16	17	18	12	11	12	13	14	15	16	17	11	10	11	12	13	14	15	16	10	9	10	11	12	13	14	15	9	8	9	10	11	12	13	14	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	13	12	11	10	9	8	7	6	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	4	3	4	5	6	7	8	9	3	2	3	4	5	6	7	8	2	1	2	3	4	5	6	7	1	0	1	2	3	4	5	6	2	1	2	3	4	5	6	7	3	2	3	4	5	6	7	8	4	3	4	5	6	7	8	9	5	4	5	6	7	8	9	10
332	29	28	27	26	25	24	23	22	28	27	26	25	24	23	22	21	27	26	25	24	23	22	21	20	26	25	24	23	22	21	20	19	25	24	23	22	21	20	19	18	24	23	22	21	20	19	18	17	23	22	21	20	19	18	17	16	22	21	20	19	18	17	16	15	17	16	15	16	17	18	19	20	16	15	14	15	16	17	18	19	15	14	13	14	15	16	17	18	14	13	12	13	14	15	16	17	13	12	11	12	13	14	15	16	12	11	10	11	12	13	14	15	11	10	9	10	11	12	13	14	10	9	8	9	10	11	12	13	17	16	15	14	13	12	11	10	16	15	14	13	12	11	10	9	15	14	13	12	11	10	9	8	14	13	12	11	10	9	8	7	15	14	13	12	11	10	9	8	16	15	14	13	12	11	10	9	17	16	15	14	13	12	11	10	18	17	16	15	14	13	12	11	5	4	3	4	5	6	7	8	4	3	2	3	4	5	6	7	3	2	1	2	3	4	5	6	2	1	0	1	2	3	4	5	3	2	1	2	3	4	5	6	4	3	2	3	4	5	6	7	5	4	3	4	5	6	7	8	6	5	4	5	6	7	8	9
